0,0,24,104,0,24
0,0,23,103,0,23
0,0,22,102,0,22
0,0,21,101,0,21
0,0,20,100,0,20
0,0,19,99,0,19
0,0,18,98,0,18
0,0,17,97,0,17
0,0,16,96,0,16
0,0,15,95,0,15
0,0,14,94,0,14
0,0,13,93,0,13
0,0,12,92,0,12
0,0,11,91,0,11
0,0,10,90,0,10
0,0,9,89,0,9
0,0,8,88,0,8
0,0,7,87,0,7
0,0,6,86,0,6
0,0,5,85,0,5
0,0,4,84,0,4
0,0,3,83,0,3
0,0,2,82,0,2
0,0,1,81,0,1
0,0,140,220,83,220
0,0,139,219,82,219
0,0,138,218,81,218
0,0,137,217,80,137
0,0,136,216,79,136
0,0,135,215,78,135
0,0,134,214,77,134
0,0,133,213,76,133
0,0,132,212,75,132
0,0,131,211,74,131
0,0,130,210,73,130
0,0,129,209,72,129
0,0,128,208,71,128
0,0,127,207,70,127
0,0,126,206,69,126
0,0,125,205,68,125
0,0,124,204,67,124
0,0,123,203,66,123
0,0,122,202,65,122
0,0,121,201,64,121
0,0,120,200,63,120
0,0,119,199,62,119
0,0,118,198,61,118
0,0,117,197,60,117
0,0,116,196,59,116
0,0,115,195,58,115
0,0,114,194,57,57
0,0,113,193,56,56
0,0,112,192,55,55
0,0,111,191,54,54
0,0,110,190,53,53
0,0,109,189,52,52
0,0,108,188,51,51
0,0,107,187,50,50
0,0,106,186,49,49
0,0,105,185,48,48
0,0,104,184,47,47
0,0,103,183,46,46
0,0,102,182,45,45
0,0,101,181,44,44
0,0,100,180,43,43
0,0,99,179,42,42
0,0,98,178,41,41
0,0,97,177,40,40
0,0,96,176,39,39
0,0,95,175,38,38
0,0,94,174,37,37
0,0,93,173,36,36
0,0,92,172,35,35
0,0,91,171,34,34
0,0,90,170,33,33
0,0,89,169,32,32
0,0,88,168,31,31
0,0,87,167,30,30
0,0,86,166,29,29
0,0,85,165,28,28
0,0,84,164,27,27
0,0,83,163,26,26
0,0,82,162,25,25
0,0,81,161,24,24
0,0,80,160,23,23
0,0,79,159,22,22
0,0,78,158,21,21
0,0,77,157,20,20
0,0,76,156,19,19
0,0,75,155,18,18
0,0,74,154,17,17
0,0,73,153,16,16
0,0,72,152,15,15
0,0,71,151,14,14
0,0,70,150,13,13
0,0,69,149,12,12
0,0,68,148,11,11
0,0,67,147,10,10
0,0,66,146,9,9
0,0,65,145,8,8
0,0,64,144,7,7
0,0,63,143,6,6
0,0,62,142,5,5
0,0,61,141,4,4
0,0,60,140,3,3
0,0,59,139,2,2
0,0,58,138,1,1
0,11,151,231,94,231
0,10,150,230,93,230
0,9,149,229,92,229
0,8,148,228,91,228
0,7,147,227,90,227
0,6,146,226,89,226
0,5,145,225,88,225
0,4,144,224,87,224
0,3,143,223,86,223
0,2,142,222,85,222
0,1,141,221,84,221
1,12,152,232,95,232
46,39,0,0,0,46
45,38,0,0,0,45
44,37,0,0,0,44
43,36,0,0,0,43
42,35,0,0,0,42
41,34,0,0,0,41
40,33,0,0,0,40
39,32,0,0,0,39
38,31,0,0,0,38
37,30,0,0,0,37
36,29,0,0,0,36
35,28,0,0,0,35
34,27,0,0,0,34
33,26,0,0,0,33
32,25,0,0,0,32
31,24,0,0,0,31
30,23,0,0,0,30
29,22,0,0,0,29
28,21,0,0,0,28
27,20,0,0,0,27
26,19,0,0,0,26
25,18,0,0,0,25
24,17,0,0,0,24
23,16,0,0,0,23
22,15,0,0,0,22
21,14,0,0,0,21
20,13,0,0,0,20
19,12,0,0,0,19
18,11,0,0,0,18
17,10,0,0,0,17
16,9,0,0,0,16
15,8,0,0,0,15
14,7,0,0,0,7
13,6,0,0,0,6
12,5,0,0,0,5
11,4,0,0,0,4
